,CustomerId,Cluster
1658,510551034,3
1659,510552494,3
1660,510552795,0
1661,510555255,3
1662,510555687,3
1663,510556270,3
1664,510556539,3
1665,510556556,0
1666,510557235,3
1667,510557571,3
1668,510559661,3
1669,510559990,3
1670,510561065,3
1671,510562750,3
1672,510563819,0
1673,510564238,3
1674,510564674,3
1675,510565011,3
1676,510565376,0
1677,510565408,3
1678,510565532,3
1679,510566217,3
1680,510567283,3
1681,510567637,3
1682,510569274,3
1683,510569520,3
1684,510572470,3
1685,510572570,3
1686,510572831,0
1687,510573388,3
1688,510575130,3
1689,510575263,3
1690,510575277,0
1691,510576185,3
1692,510576621,3
1693,510576708,3
1694,510577940,3
1695,510580393,3
1696,510580654,3
1697,510581212,3
1698,510585033,0
1699,510585124,3
1700,510586860,0
1701,510587567,3
1702,510588795,3
1703,510588946,3
1704,510589040,0
1705,510590648,3
1706,510594615,3
1707,510595082,3
1708,510595093,3
1709,510595396,3
1710,510595741,3
1711,510598257,0
1712,510599286,3
1713,510600214,3
1714,510600905,3
1715,510601569,3
1716,510602908,3
1717,510604028,3
1718,510605130,3
1719,510606430,3
1720,510607623,3
1721,510607767,3
1722,510607943,0
1723,510609674,3
1724,510609708,3
1725,510609902,0
1726,510609987,3
1727,510610206,3
1728,510611050,3
1729,510611346,3
1730,510611899,3
1731,510611901,3
1732,510613214,3
1733,510613303,3
1734,510614528,3
1735,510615062,3
1736,510616596,3
1737,510617131,3
1738,510618575,3
1739,510619702,3
1740,510621106,3
1741,510621298,3
1742,510622712,3
1743,510622829,3
1744,510622893,3
1745,510625279,3
1746,510626114,3
1747,510627043,3
1748,510628902,3
1749,510629120,3
1750,510629682,3
1751,510632319,3
1752,510632491,3
1753,510632598,3
1754,510633445,0
1755,510633721,3
1756,510634434,3
1757,510635091,0
1758,510635567,3
1759,510636141,3
1760,510637381,3
1761,510638644,3
1762,510638954,3
1763,510640670,3
1764,510640951,3
1765,510642327,3
1766,510642723,3
1767,510642970,3
1768,510643022,3
1769,510643769,3
1770,510645004,3
1771,510645321,3
1772,510645411,0
1773,510649008,3
1774,510649082,3
1775,510649608,3
1776,510650231,0
1777,510652242,3
1778,510652644,3
1779,510654913,3
1780,510655230,3
1781,510655461,3
1782,510655488,3
1783,510656355,3
1784,510656462,3
1785,510656954,3
1786,510658224,3
1787,510659480,3
1788,510659931,3
1789,510661187,3
1790,510661253,0
1791,510662940,3
1792,510663402,3
1793,510664246,3
1794,510665522,3
1795,510665724,3
1796,510666177,3
1797,510666546,0
1798,510667090,3
1799,510667533,3
1800,510668055,3
1801,510668843,3
1802,510669537,3
1803,510669542,3
1804,510669715,3
1805,510669864,3
1806,510670906,3
1807,510671509,3
1808,510672189,3
1809,510672565,3
1810,510672747,0
1811,510672923,3
1812,510672996,3
1813,510673113,3
1814,510673460,3
1815,510674798,3
1816,510675656,0
1817,510675956,3
1818,510676164,3
1819,510676235,3
1820,510676726,3
1821,510676808,3
1822,510677050,3
1823,510677772,3
1824,510678935,3
1825,510679226,3
1826,510682896,3
1827,510683788,3
1828,510683809,3
1829,510683986,3
1830,510685302,3
1831,510685472,3
1832,510686090,3
1833,510686408,3
1834,510688576,3
1835,510688653,3
1836,510690040,0
1837,510690475,3
1838,510690532,3
1839,510691807,3
1840,510693017,3
1841,510693808,3
1842,510693893,3
1843,510694234,0
1844,510695015,3
1845,510695093,3
1846,510695143,3
1847,510695872,3
1848,510695890,3
1849,510696046,3
1850,510697618,3
1851,510697794,3
1852,510698074,3
1853,510699251,3
1854,510699253,3
1855,510699715,3
1856,510700200,3
1857,510700291,3
1858,510700761,3
1859,510701077,3
1860,510701787,3
1861,510701971,3
1862,510702126,3
1863,510702910,3
1864,510703084,3
1865,510704625,3
1866,510704722,3
1867,510705168,3
1868,510712292,3
1869,510712298,3
1870,510712736,3
1871,510712800,3
1872,510714045,3
1873,510723778,3
1874,510724051,3
1875,510724107,3
1876,510724248,3
1877,510725567,3
1878,510727719,3
1879,510728334,3
1880,510731754,3
1881,510732285,3
1882,510732292,3
1883,510732381,3
1884,510732386,3
1885,510732478,3
1886,510736255,3
1887,510737779,3
1888,510741127,3
1889,510741945,3
1890,510742605,3
1891,510744019,3
1892,510745164,3
1893,510745379,3
1894,510745771,3
1895,510746667,3
1896,510746899,3
1897,510747533,3
1898,510747857,3
1899,510747898,3
1900,510748388,3
1901,510749833,3
1902,510750161,3
1903,510752202,3
1904,510752748,3
1905,510752971,3
1906,510753471,3
1907,510753576,3
1908,510753848,3
1909,510754668,3
1910,510754822,3
1911,510757292,3
1912,510757921,3
1913,510758166,3
1914,510758529,3
1915,510758682,3
1916,510759165,3
1917,510759630,3
1918,510760478,3
1919,510760749,3
1920,510761335,3
1921,510763123,3
1922,510763141,3
1923,510763168,3
1924,510763190,3
1925,510764026,3
1926,510764476,3
1927,510765506,3
1928,510766283,3
1929,510766660,3
1930,510767085,3
1931,510767623,3
1932,510770241,3
1933,510771444,3
1934,510772220,3
1935,510773201,3
1936,510774620,3
1937,510775118,3
1938,510775996,3
1939,510776089,3
1940,510777635,3
1941,510779278,3
1942,510779281,3
1943,510780352,3
1944,510780600,3
1945,510781660,3
1946,510783257,3
1947,510785005,3
1948,510785071,3
1949,510786120,3
1950,510786517,3
1951,510787472,3
1952,510788238,3
1953,510788388,3
1954,510790337,3
1955,510790394,3
1956,510791078,3
1957,510791292,3
1958,510794396,3
1959,510795583,3
1960,510797075,3
1961,510797076,3
1962,510797092,3
1963,510797567,3
1964,510797856,3
1965,510798751,3
1966,510799535,3
1967,510801180,3
1968,510802348,3
1969,510803208,3
1970,510804162,3
1971,510804478,3
1972,510804650,3
1973,510805069,3
1974,510805312,3
1975,510807882,3
1976,510808188,3
1977,510809093,3
1978,510810402,3
1979,510810566,3
1980,510810947,3
1981,510811685,3
1982,510813930,3
1983,510814953,3
1984,510815357,3
1985,510816681,3
1986,510817066,3
1987,510818722,3
1988,510820066,3
1989,510820586,3
1990,510821019,3
1991,510821102,3
1992,510821474,3
1993,510823650,3
1994,510823880,3
1995,510824167,3
1996,510825031,3
1997,510825294,3
1998,510826372,3
1999,510826627,3
2000,510827777,3
2001,510827868,3
2002,510828273,3
2003,510828548,3
2004,510829414,3
2005,510829576,3
2006,510829638,3
2007,510829642,3
2008,510830647,3
2009,510831125,3
2010,510831157,3
2011,510831510,3
2012,510831672,3
2013,510833201,3
2014,510833309,3
2015,510835211,3
2016,510835367,3
2017,510836283,3
2018,510836643,3
2019,510837535,3
2020,510837791,3
2021,510837907,3
2022,510838634,3
2023,510838861,3
2024,510839053,3
