,CustomerId,Cluster
1662,510555687,2
1663,510556270,2
1664,510556539,2
1665,510556556,2
1666,510557235,2
1667,510557571,1
1668,510559661,2
1669,510559990,2
1670,510561065,2
1671,510562750,2
1672,510563819,1
1673,510564238,2
1674,510564674,2
1675,510565011,2
1676,510565376,1
1677,510565408,2
1678,510565532,2
1679,510566217,2
1680,510567283,2
1681,510567637,2
1682,510569274,2
1683,510569520,2
1684,510572470,2
1685,510572570,2
1686,510572831,2
1687,510573388,1
1688,510575130,1
1689,510575263,2
1690,510575277,1
1691,510576185,2
1692,510576621,2
1693,510576708,2
1694,510577940,2
1695,510580393,2
1696,510580654,2
1697,510581212,2
1698,510585033,2
1699,510585124,2
1700,510586860,1
1701,510587567,2
1702,510588795,2
1703,510588946,2
1704,510589040,2
1705,510590648,2
1706,510594615,2
1707,510595082,2
1708,510595093,2
1709,510595396,2
1710,510595741,2
1711,510598257,1
1712,510599286,2
1713,510600214,1
1714,510600905,2
1715,510601569,2
1716,510602908,1
1717,510604028,2
1718,510605130,2
1719,510606430,2
1720,510607623,2
1721,510607767,2
1722,510607943,1
1723,510609674,2
1724,510609708,2
1725,510609902,2
1726,510609987,2
1727,510610206,0
1728,510611050,2
1729,510611346,2
1730,510611899,2
1731,510611901,1
1732,510613214,2
1733,510613303,2
1734,510614528,2
1735,510615062,2
1736,510616596,1
1737,510617131,2
1738,510618575,2
1739,510619702,2
1740,510621106,2
1741,510621298,2
1742,510622712,2
1743,510622829,2
1744,510622893,2
1745,510625279,2
1746,510626114,2
1747,510627043,2
1748,510628902,2
1749,510629120,2
1750,510629682,2
1751,510632319,1
1752,510632491,2
1753,510632598,2
1754,510633445,2
1755,510633721,2
1756,510634434,0
1757,510635091,2
1758,510635567,2
1759,510636141,2
1760,510637381,2
1761,510638644,2
1762,510638954,0
1763,510640670,2
1764,510640951,2
1765,510642327,2
1766,510642723,2
1767,510642970,2
1768,510643022,4
1769,510643769,1
1770,510645004,2
1771,510645321,2
1772,510645411,1
1773,510649008,2
1774,510649082,2
1775,510649608,2
1776,510650231,1
1777,510652242,2
1778,510652644,2
1779,510654913,2
1780,510655230,2
1781,510655461,2
1782,510655488,2
1783,510656355,2
1784,510656462,2
1785,510656954,0
1786,510658224,2
1787,510659480,2
1788,510659931,2
1789,510661187,2
1790,510661253,4
1791,510662940,2
1792,510663402,2
1793,510664246,2
1794,510665522,2
1795,510665724,1
1796,510666177,2
1797,510666546,2
1798,510667090,2
1799,510667533,2
1800,510668055,2
1801,510668843,2
1802,510669537,2
1803,510669542,2
1804,510669715,2
1805,510669864,2
1806,510670906,2
1807,510671509,2
1808,510672189,2
1809,510672565,2
1810,510672747,2
1811,510672923,2
1812,510672996,1
1813,510673113,0
1814,510673460,2
1815,510674798,2
1816,510675656,1
1817,510675956,2
1818,510676164,2
1819,510676235,2
1820,510676726,1
1821,510676808,1
1822,510677050,2
1823,510677772,2
1824,510678935,2
1825,510679226,2
1826,510682896,2
1827,510683788,2
1828,510683809,3
1829,510683986,1
1830,510685302,2
1831,510685472,2
1832,510686090,2
1833,510686408,2
1834,510688576,0
1835,510688653,2
1836,510690040,2
1837,510690475,2
1838,510690532,2
1839,510691807,2
1840,510693017,2
1841,510693808,2
1842,510693893,2
1843,510694234,2
1844,510695015,2
1845,510695093,2
1846,510695143,2
1847,510695872,2
1848,510695890,2
1849,510696046,2
1850,510697618,2
1851,510697794,2
1852,510698074,2
1853,510699251,2
1854,510699253,2
1855,510699715,2
1856,510700200,2
1857,510700291,2
1858,510700761,1
1859,510701077,2
1860,510701787,2
1861,510701971,2
1862,510702126,1
1863,510702910,2
1864,510703084,2
1865,510704625,1
1866,510704722,2
1867,510705168,1
1868,510712292,2
1869,510712298,2
1870,510712736,2
1871,510712800,2
1872,510714045,2
1873,510723778,2
1874,510724051,2
1875,510724107,2
1876,510724248,2
1877,510725567,3
1878,510727719,2
1879,510728334,2
1880,510731754,1
1881,510732285,2
1882,510732292,0
1883,510732381,2
1884,510732386,2
1885,510732478,4
1886,510736255,1
1887,510737779,2
1888,510741127,2
1889,510741945,2
1890,510742605,1
1891,510744019,1
1892,510745164,2
1893,510745379,2
1894,510745771,2
1895,510746667,2
1896,510746899,2
1897,510747533,0
1898,510747857,2
1899,510747898,2
1900,510748388,2
1901,510749833,1
1902,510750161,2
1903,510752202,2
1904,510752748,2
1905,510752971,2
1906,510753471,2
1907,510753576,2
1908,510753848,2
1909,510754668,2
1910,510754822,2
1911,510757292,2
1912,510757921,2
1913,510758166,2
1914,510758529,2
1915,510758682,2
1916,510759165,2
1917,510759630,2
1918,510760478,2
1919,510760749,2
1920,510761335,2
1921,510763123,2
1922,510763141,2
1923,510763168,2
1924,510763190,0
1925,510764026,1
1926,510764476,1
1927,510765506,2
1928,510766283,2
1929,510766660,2
1930,510767085,2
1931,510767623,2
1932,510770241,3
1933,510771444,2
1934,510772220,2
1935,510773201,2
1936,510774620,2
1937,510775118,2
1938,510775996,2
1939,510776089,1
1940,510777635,2
1941,510779278,2
1942,510779281,2
1943,510780352,2
1944,510780600,2
1945,510781660,1
1946,510783257,2
1947,510785005,2
1948,510785071,2
1949,510786120,2
1950,510786517,2
1951,510787472,2
1952,510788238,2
1953,510788388,2
1954,510790337,1
1955,510790394,2
1956,510791078,2
1957,510791292,2
1958,510794396,2
1959,510795583,2
1960,510797075,2
1961,510797076,2
1962,510797092,2
1963,510797567,2
1964,510797856,2
1965,510798751,2
1966,510799535,2
1967,510801180,2
1968,510802348,2
1969,510803208,2
1970,510804162,2
1971,510804478,2
1972,510804650,1
1973,510805069,1
1974,510805312,2
1975,510807882,2
1976,510808188,2
1977,510809093,1
1978,510810402,2
1979,510810566,2
1980,510810947,2
1981,510811685,2
1982,510813930,2
1983,510814953,2
1984,510815357,2
1985,510816681,1
1986,510817066,2
1987,510818722,2
1988,510820066,2
1989,510820586,2
1990,510821019,2
1991,510821102,2
1992,510821474,1
1993,510823650,2
1994,510823880,2
1995,510824167,2
1996,510825031,2
1997,510825294,2
1998,510826372,2
1999,510826627,2
2000,510827777,2
2001,510827868,2
2002,510828273,2
2003,510828548,2
2004,510829414,2
2005,510829576,2
2006,510829638,2
2007,510829642,2
2008,510830647,2
2009,510831125,2
2010,510831157,3
2011,510831510,2
2012,510831672,2
2013,510833201,1
2014,510833309,0
2015,510835211,2
2016,510835367,3
2017,510836283,1
2018,510836643,2
2019,510837535,2
2020,510837791,2
2021,510837907,3
2022,510838634,0
2023,510838861,3
2024,510839053,1
